"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"ANKRD13A","protein_coding","ENSG00000076513","Enables ubiquitin-dependent protein binding activity. Involved in negative regulation of protein localization to endosome and negative regulation of receptor internalization. Located in late endosome; perinuclear region of cytoplasm; and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"FAM76B","protein_coding","ENSG00000077458","Located in nuclear speck. [provided by Alliance of Genome Resources, Apr 2022]"
"MCCC1","protein_coding","ENSG00000078070","This gene encodes the large subunit of 3-methylcrotonyl-CoA carboxylase. This enzyme functions as a heterodimer and catalyzes the carboxylation of 3-methylcrotonyl-CoA to form 3-methylglutaconyl-CoA. Mutations in this gene are associated with 3-Methylcrotonylglycinuria, an autosomal recessive disorder of leucine catabolism. [provided by RefSeq, Jul 2008]"
"ACER3","protein_coding","ENSG00000078124","Enables N-acylsphingosine amidohydrolase activity and metal ion binding activity. Involved in several processes, including myelination; positive regulation of cell population proliferation; and sphingolipid metabolic process. Is integral component of Golgi membrane and integral component of endoplasmic reticulum membrane. Biomarker of hepatocellular carcinoma and non-alcoholic steatohepatitis. [provided by Alliance of Genome Resources, Apr 2022]"
"SYNJ2","protein_coding","ENSG00000078269","The gene is a member of the inositol-polyphosphate 5-phosphatase family. The encoded protein interacts with the ras-related C3 botulinum toxin substrate 1, which causes translocation of the encoded protein to the plasma membrane where it inhibits clathrin-mediated endocytosis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, May 2010]"
"PCM1","protein_coding","ENSG00000078674","The protein encoded by this gene is a component of centriolar satellites, which are electron dense granules scattered around centrosomes. Inhibition studies show that this protein is essential for the correct localization of several centrosomal proteins, and for anchoring microtubules to the centrosome. Chromosomal aberrations involving this gene are associated with papillary thyroid carcinomas and a variety of hematological malignancies, including atypical chronic myeloid leukemia and T-cell lymphoma. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2015]"
"FKBP7","protein_coding","ENSG00000079150","The protein encoded by this gene belongs to the FKBP-type peptidyl-prolyl cis/trans isomerase (PPIase) family. Members of this family exhibit PPIase activity and function as molecular chaperones. A similar protein in mouse is located in the endoplasmic reticulum and binds calcium. [provided by RefSeq, Jul 2008]"
"SENP1","protein_coding","ENSG00000079387","This gene encodes a cysteine protease that specifically targets members of the small ubiquitin-like modifier (SUMO) protein family. This protease regulates SUMO pathways by deconjugating sumoylated proteins. This protease also functions to process the precursor SUMO proteins into their mature form. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Jun 2012]"
"CNOT4","protein_coding","ENSG00000080802","The protein encoded by this gene is a subunit of the CCR4-NOT complex, a global transcriptional regulator. The encoded protein interacts with CNOT1 and has E3 ubiquitin ligase activity. Several transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq, Jul 2010]"
"PSEN1","protein_coding","ENSG00000080815","Alzheimer's disease (AD) patients with an inherited form of the disease carry mutations in the presenilin proteins (PSEN1; PSEN2) or in the amyloid precursor protein (APP). These disease-linked mutations result in increased production of the longer form of amyloid-beta (main component of amyloid deposits found in AD brains). Presenilins are postulated to regulate APP processing through their effects on gamma-secretase, an enzyme that cleaves APP. Also, it is thought that the presenilins are involved in the cleavage of the Notch receptor, such that they either directly regulate gamma-secretase activity or themselves are protease enzymes. Several alternatively spliced transcript variants encoding different isoforms have been identified for this gene, the full-length nature of only some have been determined. [provided by RefSeq, Aug 2008]"
"AP4E1","protein_coding","ENSG00000081014","This gene encodes a member of the adaptor complexes large subunit protein family. These proteins are components of the heterotetrameric adaptor protein complexes, which play important roles in the secretory and endocytic pathways by mediating vesicle formation and sorting of integral membrane proteins. The encoded protein is a large subunit of adaptor protein complex-4, which is associated with both clathrin- and nonclathrin-coated vesicles. Disruption of this gene may be associated with cerebral palsy. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Nov 2011]"
"ZNF506","protein_coding","ENSG00000081665","Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Located in nucleolus. [provided by Alliance of Genome Resources, Apr 2022]"
"PHLPP1","protein_coding","ENSG00000081913","This gene encodes a member of the serine/threonine phosphatase family. The encoded protein promotes apoptosis by dephosphorylating and inactivating the serine/threonine kinase Akt, and functions as a tumor suppressor in multiple types of cancer. Increased expression of this gene may also play a role in obesity and type 2 diabetes by interfering with Akt-mediated insulin signaling. [provided by RefSeq, Dec 2011]"
"C1QTNF3","protein_coding","ENSG00000082196","Enables identical protein binding activity. Involved in several processes, including cellular triglyceride homeostasis; negative regulation of NIK/NF-kappaB signaling; and regulation of cytokine production. Acts upstream of or within negative regulation of gluconeogenesis. Located in extracellular exosome and membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"GEMIN5","protein_coding","ENSG00000082516","This gene encodes a WD repeat protein that is a component of the survival of motor neurons (SMN) complex. The SMN complex plays a critical role in mRNA splicing through the assembly of spliceosomal small nuclear ribonucleoproteins (snRNPs), and may also mediate the assembly and transport of other classes of ribonucleoproteins. The encoded protein is the snRNA-binding component of the SMN complex. Dysregulation of this gene may play a role in alternative mRNA splicing and tumor cell motility. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Nov 2011]"
"RNF13","protein_coding","ENSG00000082996","The protein encoded by this gene contains a RING zinc finger, a motif known to be involved in protein-protein interactions. The specific function of this gene has not yet been determined. Alternatively spliced transcript variants that encode the same protein have been reported. A pseudogene, which is also located on chromosome 3, has been defined for this gene. [provided by RefSeq, Jul 2008]"
"KAT6A","protein_coding","ENSG00000083168","This gene encodes a member of the MOZ, YBFR2, SAS2, TIP60 family of histone acetyltransferases. The protein is composed of a nuclear localization domain, a double C2H2 zinc finger domain that binds to acetylated histone tails, a histone acetyl-transferase domain, a glutamate/aspartate-rich region, and a serine- and methionine-rich transactivation domain. It is part of a complex that acetylates lysine-9 residues in histone 3, and in addition, it acts as a co-activator for several transcription factors. Allelic variants of this gene are associated with an autosomal dominant form of cognitive disability. Chromosomal translocations of this gene are associated with acute myeloid leukemia. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2017]"
