"hgnc_symbol","gene_biotype","ensembl_gene_id","description"
"IFT80","protein_coding","ENSG00000068885","The protein encoded by this gene is part of the intraflagellar transport complex B and is necessary for the function of motile and sensory cilia. Defects in this gene are a cause of asphyxiating thoracic dystrophy 2 (ATD2). Three transcript variants encoding two different isoforms have been found for this gene.[provided by RefSeq, Jun 2010]"
"NUP133","protein_coding","ENSG00000069248","The nuclear envelope creates distinct nuclear and cytoplasmic compartments in eukaryotic cells. It consists of two concentric membranes perforated by nuclear pores, large protein complexes that form aqueous channels to regulate the flow of macromolecules between the nucleus and the cytoplasm. These complexes are composed of at least 100 different polypeptide subunits, many of which belong to the nucleoporin family. The nucleoporin protein encoded by this gene displays evolutionarily conserved interactions with other nucleoporins. This protein, which localizes to both sides of the nuclear pore complex at interphase, remains associated with the complex during mitosis and is targeted at early stages to the reforming nuclear envelope. This protein also localizes to kinetochores of mitotic cells. [provided by RefSeq, Jul 2008]"
"NUCKS1","protein_coding","ENSG00000069275","This gene encodes a nuclear protein that is highly conserved in vertebrates. The conserved regions of the protein contain several consensus phosphorylation sites for casein kinase II and cyclin-dependent kinases, two putative nuclear localization signals, and a basic DNA-binding domain. It is phosphorylated in vivo by Cdk1 during mitosis of the cell cycle. [provided by RefSeq, Aug 2010]"
"TMEM260","protein_coding","ENSG00000070269","Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]"
"EXOC5","protein_coding","ENSG00000070367","The protein encoded by this gene is a component of the exocyst complex, a multiple protein complex essential for targeting exocytic vesicles to specific docking sites on the plasma membrane. Though best characterized in yeast, the component proteins and functions of exocyst complex have been demonstrated to be highly conserved in higher eukaryotes. At least eight components of the exocyst complex, including this protein, are found to interact with the actin cytoskeletal remodeling and vesicle transport machinery. The complex is also essential for the biogenesis of epithelial cell surface polarity. [provided by RefSeq, Jul 2008]"
"GBA2","protein_coding","ENSG00000070610","This gene encodes a microsomal beta-glucosidase that catalyzes the hydrolysis of bile acid 3-O-glucosides as endogenous compounds. Studies to determine subcellular localization of this protein in the liver indicated that the enzyme was mainly enriched in the microsomal fraction where it appeared to be confined to the endoplasmic reticulum. This putative transmembrane protein is thought to play a role in carbohydrate transport and metabolism. [provided by RefSeq, Jul 2008]"
"CSNK2A2","protein_coding","ENSG00000070770","This gene encodes the alpha', or alpha 2, catalytic subunit of the protein kinase enzyme, casein kinase 2 (CK2). Casein kinase 2 is a serine/threonine protein kinase that phosphorylates acidic proteins such as casein. It is involved in various cellular processes, including cell cycle control, apoptosis, and circadian rhythms. This heterotetrameric kinase includes two catalytic subunits, either alpha or alpha', and two regulatory beta subunits. The closely related gene paralog encoding the alpha, or alpha 1 subunit (CSNK2A1, Gene ID: 1457) is found on chromosome 20. An intronic variant in this gene (alpha 2) may be associated with leukocyte telomere length in a South Asian population. A related transcribed pseudogene is found on chromosome 11. [provided by RefSeq, Aug 2017]"
"EIF2B3","protein_coding","ENSG00000070785","The protein encoded by this gene is one of the subunits of initiation factor eIF2B, which catalyzes the exchange of eukaryotic initiation factor 2-bound GDP for GTP. It has also been found to function as a cofactor of hepatitis C virus internal ribosome entry site-mediated translation. Mutations in this gene have been associated with leukodystrophy with vanishing white matter. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2009]"
"SEL1L","protein_coding","ENSG00000071537","The protein encoded by this gene is part of a protein complex required for the retrotranslocation or dislocation of misfolded proteins from the endoplasmic reticulum lumen to the cytosol, where they are degraded by the proteasome in a ubiquitin-dependent manner. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Oct 2011]"
"PDCD2","protein_coding","ENSG00000071994","This gene encodes a nuclear protein expressed in a variety of tissues. Expression of this gene has been shown to be repressed by B-cell CLL/lymphoma 6 (BCL6), a transcriptional repressor required for lymph node germinal center development, suggesting that BCL6 regulates apoptosis by its effects on this protein. Alternative splicing results in multiple transcript variants and pseudogenes have been identified on chromosomes 9 and 12. [provided by RefSeq, Dec 2010]"
"TRNT1","protein_coding","ENSG00000072756","The protein encoded by this gene is a CCA-adding enzyme which belongs to the tRNA nucleotidyltransferase/poly(A) polymerase family. This essential enzyme functions by catalyzing the addition of the conserved nucleotide triplet CCA to the 3' terminus of tRNA molecules. Mutations in this gene result in sideroblastic anemia with B-cell immunodeficiency, periodic fevers, and developmental delay. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Dec 2014]"
"SMARCE1","protein_coding","ENSG00000073584","The protein encoded by this gene is part of the large ATP-dependent chromatin remodeling complex SWI/SNF, which is required for transcriptional activation of genes normally repressed by chromatin. The encoded protein, either alone or when in the SWI/SNF complex, can bind to 4-way junction DNA, which is thought to mimic the topology of DNA as it enters or exits the nucleosome. The protein contains a DNA-binding HMG domain, but disruption of this domain does not abolish the DNA-binding or nucleosome-displacement activities of the SWI/SNF complex. Unlike most of the SWI/SNF complex proteins, this protein has no yeast counterpart. [provided by RefSeq, Jul 2008]"
"MRPS34","protein_coding","ENSG00000074071","Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 28S subunit protein. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2014]"
